SBS1	SBS2	SBS5	SBS6	SBS7a	SBS7b	SBS7d	SBS8	SBS9	SBS10a	SBS10b	SBS11	SBS12	SBS14	SBS15	SBS16	SBS17a	SBS17b	SBS19	SBS20	SBS21	SBS23	SBS24	SBS25	SBS26	SBS28	SBS30	SBS31	SBS32	SBS33	SBS37	SBS38	SBS39	SBS40	SBS42	SBS43	SBS44	SBS45	SBS46	SBS48	SBS49	SBS50	SBS51	SBS52	SBS53	SBS54	SBS55	SBS57	SBS58	SBS59	SBS60	SBS84	SBS85	SBS86	SBS87	SBS88	SBS89	SBS91	SBS92	SBS93	virus	type
Orthopox_96N5-N61	0.121262458471761	0	0.757475083056478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.121262458471761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Orthopox_96	Orthopox_96N5-N61
Orthopox_96N5-S1	0.143308746048472	0	0.430979978925184	0	0	0	0	0	0	0	0	0	0.188619599578504	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0853530031612223	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0558482613277134	0	0	0	0	0.0958904109589041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Orthopox_96	Orthopox_96N5-S1
Orthopox_96N6-N71	0.205128205128205	0	0.307692307692308	0	0	0	0	0	0	0.102564102564103	0	0	0	0	0	0	0	0	0	0	0.205128205128205	0	0	0	0	0	0.179487179487179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Orthopox_96	Orthopox_96N6-N71
Orthopox_96N67-N68	0.114285714285714	0.285714285714286	0.228571428571429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.371428571428571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Orthopox_96	Orthopox_96N67-N68
Orthopox_96N74-N75	0.0175438596491228	0.228070175438596	0.315789473684211	0	0	0	0	0	0	0	0.280701754385965	0	0	0	0.157894736842105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Orthopox_human	Orthopox_96N74-N75
Orthopox_96N74-N79	0.109375	0.328125	0.234375	0	0	0	0	0	0	0	0.328125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Orthopox_human	Orthopox_96N74-N79
Orthopox_96N81-N82	0.0120481927710843	0.301204819277108	0.132530120481928	0.313253012048193	0	0	0	0	0	0	0.240963855421687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Orthopox_human	Orthopox_96N81-N82
Orthopox_96N81-N83	0.110671936758893	0.312252964426877	0.217391304347826	0	0	0	0	0	0	0	0.154150197628458	0	0	0	0.205533596837945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Orthopox_human	Orthopox_96N81-N83
Orthopox_96N82-S270	0	0.311111111111111	0.311111111111111	0.377777777777778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Orthopox_human	Orthopox_96N82-S270
Orthopox_96N82-S271	0.416666666666667	0.194444444444444	0.138888888888889	0	0	0	0	0	0	0	0.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Orthopox_human	Orthopox_96N82-S271
Orthopox_96N83-S272	0.196969696969697	0.212121212121212	0.151515151515152	0	0	0	0	0	0	0	0.151515151515152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.287878787878788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Orthopox_human	Orthopox_96N83-S272
Orthopox_96N83-S273	0.216216216216216	0.162162162162162	0.621621621621622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Orthopox_human	Orthopox_96N83-S273
Orthopox_96N84-N85	0.0579710144927536	0	0.710144927536232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101449275362319	0	0	0	0	0	0	0	0	0	0	0	0	0	0.130434782608696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Orthopox_96	Orthopox_96N84-N85
Orthopox_96N84-S49	0.0303030303030303	0	0.393939393939394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.242424242424242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.333333333333333	0	0	0	0	0	0	0	0	0	0	0	Orthopox_96	Orthopox_96N84-S49
Orthopox_96N98-N99	0.0773809523809524	0	0.922619047619048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Orthopox_96	Orthopox_96N98-N99
Orthopox_96N98-S32	0.142602495543672	0	0.340463458110517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.303030303030303	0	0	0	0.213903743315508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Orthopox_96	Orthopox_96N98-S32
Orthopox_96N99-N100	0.11781206171108	0	0.478260869565217	0	0	0	0	0	0	0	0	0	0.151472650771388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.143057503506311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.109396914446003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Orthopox_96	Orthopox_96N99-N100
Orthopox_96N99-N101	0.0555555555555556	0	0.416666666666667	0	0	0	0	0	0	0	0	0	0.263888888888889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.263888888888889	0	0	0	0	0	Orthopox_96	Orthopox_96N99-N101
